id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit
106341,2004-2005,Bihar,10,Purnia,214,Jute,1102.0,Fiber Crops,Kharif,30490.0,Hectare,248154.0,Tonnes,8.139,Tonnes/Hectare
106342,2004-2005,Bihar,10,Purnia,214,Khesari,521.0,Spices,Rabi,1122.0,Hectare,352.0,Tonnes,0.314,Tonnes/Hectare
106343,2004-2005,Bihar,10,Purnia,214,Linseed,1005.0,Oilseeds,Rabi,1097.0,Hectare,810.0,Tonnes,0.738,Tonnes/Hectare
106344,2004-2005,Bihar,10,Purnia,214,Maize,104.0,Cereals,Kharif,10013.0,Hectare,20488.0,Tonnes,2.046,Tonnes/Hectare
106345,2004-2005,Bihar,10,Purnia,214,Maize,104.0,Cereals,Rabi,10774.0,Hectare,33173.0,Tonnes,3.079,Tonnes/Hectare
106346,2004-2005,Bihar,10,Purnia,214,Maize,104.0,Cereals,Summer,13556.0,Hectare,37216.0,Tonnes,2.745,Tonnes/Hectare
106347,2004-2005,Bihar,10,Purnia,214,Maize,104.0,Cereals,Total,34343.0,Hectare,90877.0,Tonnes,2.646,Tonnes/Hectare
106348,2004-2005,Bihar,10,Purnia,214,Masoor,205.0,Pulses,Rabi,3892.0,Hectare,2055.0,Tonnes,0.528,Tonnes/Hectare
106349,2004-2005,Bihar,10,Purnia,214,Mesta,1103.0,Fiber Crops,Kharif,3348.0,Hectare,30746.0,Tonnes,9.183,Tonnes/Hectare
106350,2004-2005,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Kharif,543.0,Hectare,404.0,Tonnes,0.744,Tonnes/Hectare
106351,2004-2005,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Summer,12564.0,Hectare,5440.0,Tonnes,0.433,Tonnes/Hectare
106352,2004-2005,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Total,13107.0,Hectare,5844.0,Tonnes,0.446,Tonnes/Hectare
106353,2004-2005,Bihar,10,Purnia,214,Onion,708.0,Vegetable,Whole Year,108.0,Hectare,594.0,Tonnes,5.5,Tonnes/Hectare
106354,2004-2005,Bihar,10,Purnia,214,Peas & Beans (Pulses),213.0,Pulses,Rabi,491.0,Hectare,432.0,Tonnes,0.88,Tonnes/Hectare
106355,2004-2005,Bihar,10,Purnia,214,Potato,701.0,Vegetable,Whole Year,9519.0,Hectare,70457.0,Tonnes,7.402,Tonnes/Hectare
106357,2004-2005,Bihar,10,Purnia,214,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,2900.0,Hectare,4165.0,Tonnes,1.436,Tonnes/Hectare
106358,2004-2005,Bihar,10,Purnia,214,Rice,101.0,Cereals,Autumn,17051.0,Hectare,10409.0,Tonnes,0.61,Tonnes/Hectare
106359,2004-2005,Bihar,10,Purnia,214,Rice,101.0,Cereals,Summer,19250.0,Hectare,21959.0,Tonnes,1.141,Tonnes/Hectare
106360,2004-2005,Bihar,10,Purnia,214,Rice,101.0,Cereals,Total,113594.0,Hectare,90812.0,Tonnes,0.799,Tonnes/Hectare
106361,2004-2005,Bihar,10,Purnia,214,Rice,101.0,Cereals,Winter,77293.0,Hectare,58444.0,Tonnes,0.756,Tonnes/Hectare
106362,2004-2005,Bihar,10,Purnia,214,Sesamum,1003.0,Oilseeds,Kharif,40.0,Hectare,30.0,Tonnes,0.75,Tonnes/Hectare
106363,2004-2005,Bihar,10,Purnia,214,Small Millets,108.0,Cereals,Kharif,441.0,Hectare,327.0,Tonnes,0.741,Tonnes/Hectare
106364,2004-2005,Bihar,10,Purnia,214,Sunflower,1007.0,Oilseeds,Kharif,3707.0,Hectare,5157.0,Tonnes,1.391,Tonnes/Hectare
106365,2004-2005,Bihar,10,Purnia,214,Sweet Potato,703.0,Vegetable,Whole Year,186.0,Hectare,2530.0,Tonnes,13.602,Tonnes/Hectare
106366,2004-2005,Bihar,10,Purnia,214,Tobacco,1302.0,Drugs And Narcotics,Whole Year,35.0,Hectare,41.0,Tonnes,1.171,Tonnes/Hectare
106367,2004-2005,Bihar,10,Purnia,214,Turmeric,504.0,Spices,Whole Year,85.0,Hectare,84.0,Tonnes,0.988,Tonnes/Hectare
106368,2004-2005,Bihar,10,Purnia,214,Urad,203.0,Pulses,Kharif,225.0,Hectare,172.0,Tonnes,0.764,Tonnes/Hectare
106369,2004-2005,Bihar,10,Purnia,214,Wheat,106.0,Cereals,Rabi,51855.0,Hectare,59646.0,Tonnes,1.15,Tonnes/Hectare
108066,2004-2005,Haryana,6,Gurugram,62,Arhar/Tur,202.0,Pulses,Kharif,886.0,Hectare,900.0,Tonnes,1.016,Tonnes/Hectare
108067,2004-2005,Haryana,6,Gurugram,62,Bajra,103.0,Cereals,Kharif,51843.0,Hectare,67000.0,Tonnes,1.292,Tonnes/Hectare
108068,2004-2005,Haryana,6,Gurugram,62,Barley,107.0,Cereals,Rabi,1883.0,Hectare,4000.0,Tonnes,2.124,Tonnes/Hectare
108069,2004-2005,Haryana,6,Gurugram,62,Cotton(Lint),1101.0,Fiber Crops,Kharif,196.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
108070,2004-2005,Haryana,6,Gurugram,62,Dry Chillies,502.0,Spices,Whole Year,10.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
108072,2004-2005,Haryana,6,Gurugram,62,Groundnut,1001.0,Oilseeds,Kharif,324.0,Hectare,200.0,Tonnes,0.617,Tonnes/Hectare
108073,2004-2005,Haryana,6,Gurugram,62,Jowar,102.0,Cereals,Kharif,10648.0,Hectare,3000.0,Tonnes,0.282,Tonnes/Hectare
108074,2004-2005,Haryana,6,Gurugram,62,Maize,104.0,Cereals,Kharif,6.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
108075,2004-2005,Haryana,6,Gurugram,62,Masoor,205.0,Pulses,Rabi,864.0,Hectare,400.0,Tonnes,0.463,Tonnes/Hectare
108076,2004-2005,Haryana,6,Gurugram,62,Moong(Green Gram),204.0,Pulses,Kharif,45.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
108077,2004-2005,Haryana,6,Gurugram,62,Onion,708.0,Vegetable,Whole Year,1099.0,Hectare,25300.0,Tonnes,23.021,Tonnes/Hectare
108078,2004-2005,Haryana,6,Gurugram,62,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,63692.0,Hectare,74000.0,Tonnes,1.162,Tonnes/Hectare
108079,2004-2005,Haryana,6,Gurugram,62,Rice,101.0,Cereals,Kharif,6252.0,Hectare,18000.0,Tonnes,2.879,Tonnes/Hectare
108080,2004-2005,Haryana,6,Gurugram,62,Sannhamp,1104.0,Fiber Crops,Whole Year,14.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
108081,2004-2005,Haryana,6,Gurugram,62,Sesamum,1003.0,Oilseeds,Kharif,806.0,Hectare,200.0,Tonnes,0.248,Tonnes/Hectare
108082,2004-2005,Haryana,6,Gurugram,62,Sugarcane,401.0,Sugar,Whole Year,100.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
108083,2004-2005,Haryana,6,Gurugram,62,Sweet Potato,703.0,Vegetable,Whole Year,32.0,Hectare,700.0,Tonnes,21.875,Tonnes/Hectare
108084,2004-2005,Haryana,6,Gurugram,62,Urad,203.0,Pulses,Kharif,14.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
108085,2004-2005,Haryana,6,Gurugram,62,Wheat,106.0,Cereals,Rabi,115478.0,Hectare,407000.0,Tonnes,3.524,Tonnes/Hectare
118335,2004-2005,Uttar Pradesh,9,Varanasi,187,Bajra,103.0,Cereals,Kharif,3538.0,Hectare,3069.0,Tonnes,0.867,Tonnes/Hectare
118336,2004-2005,Uttar Pradesh,9,Varanasi,187,Barley,107.0,Cereals,Rabi,615.0,Hectare,817.0,Tonnes,1.328,Tonnes/Hectare
118337,2004-2005,Uttar Pradesh,9,Varanasi,187,Dry Chillies,502.0,Spices,Whole Year,308.0,Hectare,289.0,Tonnes,0.938,Tonnes/Hectare
118338,2004-2005,Uttar Pradesh,9,Varanasi,187,Gram,201.0,Pulses,Rabi,2382.0,Hectare,2155.0,Tonnes,0.905,Tonnes/Hectare
118339,2004-2005,Uttar Pradesh,9,Varanasi,187,Guar Seed,727.0,Vegetable,Whole Year,54.0,Hectare,46.0,Tonnes,0.852,Tonnes/Hectare
118340,2004-2005,Uttar Pradesh,9,Varanasi,187,Jowar,102.0,Cereals,Kharif,2138.0,Hectare,2721.0,Tonnes,1.273,Tonnes/Hectare
118341,2004-2005,Uttar Pradesh,9,Varanasi,187,Linseed,1005.0,Oilseeds,Rabi,3.0,Hectare,2.0,Tonnes,0.667,Tonnes/Hectare
118342,2004-2005,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Kharif,3039.0,Hectare,5130.0,Tonnes,1.688,Tonnes/Hectare
118343,2004-2005,Uttar Pradesh,9,Varanasi,187,Onion,708.0,Vegetable,Whole Year,149.0,Hectare,1669.0,Tonnes,11.201,Tonnes/Hectare
118344,2004-2005,Uttar Pradesh,9,Varanasi,187,Potato,701.0,Vegetable,Rabi,3243.0,Hectare,64156.0,Tonnes,19.783,Tonnes/Hectare
118345,2004-2005,Uttar Pradesh,9,Varanasi,187,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,591.0,Hectare,587.0,Tonnes,0.993,Tonnes/Hectare
118346,2004-2005,Uttar Pradesh,9,Varanasi,187,Rice,101.0,Cereals,Kharif,48948.0,Hectare,28319.0,Tonnes,0.579,Tonnes/Hectare
118347,2004-2005,Uttar Pradesh,9,Varanasi,187,Sannhamp,1104.0,Fiber Crops,Kharif,437.0,Hectare,121.0,Tonnes,0.277,Tonnes/Hectare
118348,2004-2005,Uttar Pradesh,9,Varanasi,187,Sesamum,1003.0,Oilseeds,Kharif,226.0,Hectare,36.0,Tonnes,0.159,Tonnes/Hectare
118349,2004-2005,Uttar Pradesh,9,Varanasi,187,Small Millets,108.0,Cereals,Kharif,9.0,Hectare,4.0,Tonnes,0.444,Tonnes/Hectare
118350,2004-2005,Uttar Pradesh,9,Varanasi,187,Sugarcane,401.0,Sugar,Kharif,4092.0,Hectare,148343.0,Tonnes,36.252,Tonnes/Hectare
118351,2004-2005,Uttar Pradesh,9,Varanasi,187,Sweet Potato,703.0,Vegetable,Whole Year,23.0,Hectare,267.0,Tonnes,11.609,Tonnes/Hectare
118352,2004-2005,Uttar Pradesh,9,Varanasi,187,Turmeric,504.0,Spices,Rabi,2.0,Hectare,3.0,Tonnes,1.5,Tonnes/Hectare
118353,2004-2005,Uttar Pradesh,9,Varanasi,187,Wheat,106.0,Cereals,Rabi,69457.0,Hectare,132019.0,Tonnes,1.901,Tonnes/Hectare
121869,2005-2006,Bihar,10,Purnia,214,Arhar/Tur,202.0,Pulses,Kharif,80.0,Hectare,86.0,Tonnes,1.075,Tonnes/Hectare
121870,2005-2006,Bihar,10,Purnia,214,Banana,606.0,Fruits,Whole Year,1896.0,Hectare,49505.0,Tonnes,26.11,Tonnes/Hectare
121871,2005-2006,Bihar,10,Purnia,214,Barley,107.0,Cereals,Rabi,7.0,Hectare,7.0,Tonnes,1.0,Tonnes/Hectare
121872,2005-2006,Bihar,10,Purnia,214,Coriander,509.0,Spices,Whole Year,3.0,Hectare,2.0,Tonnes,0.667,Tonnes/Hectare
121873,2005-2006,Bihar,10,Purnia,214,Dry Chillies,502.0,Spices,Whole Year,103.0,Hectare,59.0,Tonnes,0.573,Tonnes/Hectare
121874,2005-2006,Bihar,10,Purnia,214,Garlic,508.0,Spices,Whole Year,60.0,Hectare,89.0,Tonnes,1.483,Tonnes/Hectare
121875,2005-2006,Bihar,10,Purnia,214,Ginger,503.0,Spices,Whole Year,1.0,Hectare,2.0,Tonnes,2.0,Tonnes/Hectare
121876,2005-2006,Bihar,10,Purnia,214,Gram,201.0,Pulses,Rabi,1075.0,Hectare,1011.0,Tonnes,0.94,Tonnes/Hectare
121877,2005-2006,Bihar,10,Purnia,214,Groundnut,1001.0,Oilseeds,Kharif,24.0,Hectare,12.0,Tonnes,0.5,Tonnes/Hectare
121878,2005-2006,Bihar,10,Purnia,214,Horse-Gram,206.0,Pulses,Kharif,546.0,Hectare,486.0,Tonnes,0.89,Tonnes/Hectare
121879,2005-2006,Bihar,10,Purnia,214,Jute,1102.0,Fiber Crops,Kharif,24202.0,Hectare,187431.0,Tonnes,7.744,Tonnes/Hectare
121880,2005-2006,Bihar,10,Purnia,214,Khesari,521.0,Spices,Rabi,1258.0,Hectare,774.0,Tonnes,0.615,Tonnes/Hectare
121881,2005-2006,Bihar,10,Purnia,214,Linseed,1005.0,Oilseeds,Rabi,883.0,Hectare,756.0,Tonnes,0.856,Tonnes/Hectare
121882,2005-2006,Bihar,10,Purnia,214,Maize,104.0,Cereals,Kharif,15584.0,Hectare,31267.0,Tonnes,2.006,Tonnes/Hectare
121883,2005-2006,Bihar,10,Purnia,214,Maize,104.0,Cereals,Rabi,11859.0,Hectare,27110.0,Tonnes,2.286,Tonnes/Hectare
121884,2005-2006,Bihar,10,Purnia,214,Maize,104.0,Cereals,Summer,18603.0,Hectare,30936.0,Tonnes,1.663,Tonnes/Hectare
121885,2005-2006,Bihar,10,Purnia,214,Maize,104.0,Cereals,Total,46046.0,Hectare,89313.0,Tonnes,1.94,Tonnes/Hectare
121886,2005-2006,Bihar,10,Purnia,214,Masoor,205.0,Pulses,Rabi,2097.0,Hectare,864.0,Tonnes,0.412,Tonnes/Hectare
121887,2005-2006,Bihar,10,Purnia,214,Mesta,1103.0,Fiber Crops,Kharif,2114.0,Hectare,14281.0,Tonnes,6.755,Tonnes/Hectare
121888,2005-2006,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Kharif,457.0,Hectare,299.0,Tonnes,0.654,Tonnes/Hectare
121889,2005-2006,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Summer,6294.0,Hectare,1750.0,Tonnes,0.278,Tonnes/Hectare
121890,2005-2006,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Total,6751.0,Hectare,2049.0,Tonnes,0.304,Tonnes/Hectare
121891,2005-2006,Bihar,10,Purnia,214,Onion,708.0,Vegetable,Whole Year,276.0,Hectare,1984.0,Tonnes,7.188,Tonnes/Hectare
121892,2005-2006,Bihar,10,Purnia,214,Other Kharif Pulses,288.0,Pulses,Kharif,4.0,Hectare,2.0,Tonnes,0.5,Tonnes/Hectare
121893,2005-2006,Bihar,10,Purnia,214,Peas & Beans (Pulses),213.0,Pulses,Rabi,482.0,Hectare,443.0,Tonnes,0.919,Tonnes/Hectare
121894,2005-2006,Bihar,10,Purnia,214,Potato,701.0,Vegetable,Whole Year,9665.0,Hectare,86120.0,Tonnes,8.911,Tonnes/Hectare
121895,2005-2006,Bihar,10,Purnia,214,Ragi,105.0,Cereals,Kharif,36.0,Hectare,28.0,Tonnes,0.778,Tonnes/Hectare
121896,2005-2006,Bihar,10,Purnia,214,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,3496.0,Hectare,3255.0,Tonnes,0.931,Tonnes/Hectare
121897,2005-2006,Bihar,10,Purnia,214,Rice,101.0,Cereals,Autumn,18128.0,Hectare,16977.0,Tonnes,0.937,Tonnes/Hectare
121898,2005-2006,Bihar,10,Purnia,214,Rice,101.0,Cereals,Summer,21144.0,Hectare,34378.0,Tonnes,1.626,Tonnes/Hectare
121899,2005-2006,Bihar,10,Purnia,214,Rice,101.0,Cereals,Total,120249.0,Hectare,124333.0,Tonnes,1.034,Tonnes/Hectare
121900,2005-2006,Bihar,10,Purnia,214,Rice,101.0,Cereals,Winter,80977.0,Hectare,72978.0,Tonnes,0.901,Tonnes/Hectare
121901,2005-2006,Bihar,10,Purnia,214,Safflower,1008.0,Oilseeds,Rabi,74.0,Hectare,59.0,Tonnes,0.797,Tonnes/Hectare
121902,2005-2006,Bihar,10,Purnia,214,Sesamum,1003.0,Oilseeds,Kharif,8.0,Hectare,6.0,Tonnes,0.75,Tonnes/Hectare
121903,2005-2006,Bihar,10,Purnia,214,Small Millets,108.0,Cereals,Kharif,361.0,Hectare,267.0,Tonnes,0.74,Tonnes/Hectare
121904,2005-2006,Bihar,10,Purnia,214,Sugarcane,401.0,Sugar,Whole Year,2.0,Hectare,82.0,Tonnes,41.0,Tonnes/Hectare
121905,2005-2006,Bihar,10,Purnia,214,Sunflower,1007.0,Oilseeds,Kharif,5050.0,Hectare,6831.0,Tonnes,1.353,Tonnes/Hectare
121906,2005-2006,Bihar,10,Purnia,214,Sweet Potato,703.0,Vegetable,Whole Year,185.0,Hectare,2767.0,Tonnes,14.957,Tonnes/Hectare
121907,2005-2006,Bihar,10,Purnia,214,Tobacco,1302.0,Drugs And Narcotics,Whole Year,60.0,Hectare,69.0,Tonnes,1.15,Tonnes/Hectare
121908,2005-2006,Bihar,10,Purnia,214,Turmeric,504.0,Spices,Whole Year,71.0,Hectare,69.0,Tonnes,0.972,Tonnes/Hectare
121909,2005-2006,Bihar,10,Purnia,214,Urad,203.0,Pulses,Kharif,66.0,Hectare,45.0,Tonnes,0.682,Tonnes/Hectare
121910,2005-2006,Bihar,10,Purnia,214,Wheat,106.0,Cereals,Rabi,46606.0,Hectare,39460.0,Tonnes,0.847,Tonnes/Hectare
123617,2005-2006,Haryana,6,Gurugram,62,Arhar/Tur,202.0,Pulses,Kharif,568.0,Hectare,400.0,Tonnes,0.704,Tonnes/Hectare
123618,2005-2006,Haryana,6,Gurugram,62,Bajra,103.0,Cereals,Kharif,32566.0,Hectare,35000.0,Tonnes,1.075,Tonnes/Hectare
123619,2005-2006,Haryana,6,Gurugram,62,Barley,107.0,Cereals,Rabi,1826.0,Hectare,6000.0,Tonnes,3.286,Tonnes/Hectare
123620,2005-2006,Haryana,6,Gurugram,62,Cotton(Lint),1101.0,Fiber Crops,Kharif,50.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
123621,2005-2006,Haryana,6,Gurugram,62,Dry Chillies,502.0,Spices,Whole Year,103.0,Hectare,100.0,Tonnes,0.971,Tonnes/Hectare
123622,2005-2006,Haryana,6,Gurugram,62,Gram,201.0,Pulses,Rabi,20.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
123623,2005-2006,Haryana,6,Gurugram,62,Groundnut,1001.0,Oilseeds,Kharif,310.0,Hectare,200.0,Tonnes,0.645,Tonnes/Hectare
123624,2005-2006,Haryana,6,Gurugram,62,Jowar,102.0,Cereals,Kharif,1627.0,Hectare,1000.0,Tonnes,0.615,Tonnes/Hectare
123625,2005-2006,Haryana,6,Gurugram,62,Maize,104.0,Cereals,Kharif,5.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
123626,2005-2006,Haryana,6,Gurugram,62,Moong(Green Gram),204.0,Pulses,Kharif,67.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
123627,2005-2006,Haryana,6,Gurugram,62,Onion,708.0,Vegetable,Whole Year,51.0,Hectare,1200.0,Tonnes,23.529,Tonnes/Hectare
123628,2005-2006,Haryana,6,Gurugram,62,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,23713.0,Hectare,30000.0,Tonnes,1.265,Tonnes/Hectare
123629,2005-2006,Haryana,6,Gurugram,62,Rice,101.0,Cereals,Kharif,2197.0,Hectare,6000.0,Tonnes,2.731,Tonnes/Hectare
123630,2005-2006,Haryana,6,Gurugram,62,Sannhamp,1104.0,Fiber Crops,Whole Year,2.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
123631,2005-2006,Haryana,6,Gurugram,62,Sesamum,1003.0,Oilseeds,Kharif,336.0,Hectare,100.0,Tonnes,0.298,Tonnes/Hectare
123632,2005-2006,Haryana,6,Gurugram,62,Sugarcane,401.0,Sugar,Whole Year,11.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
123633,2005-2006,Haryana,6,Gurugram,62,Sweet Potato,703.0,Vegetable,Whole Year,7.0,Hectare,100.0,Tonnes,14.286,Tonnes/Hectare
123634,2005-2006,Haryana,6,Gurugram,62,Wheat,106.0,Cereals,Rabi,47637.0,Hectare,168000.0,Tonnes,3.527,Tonnes/Hectare
152903,2007-2008,Bihar,10,Purnia,214,Masoor,205.0,Pulses,Rabi,2173.0,Hectare,1517.0,Tonnes,0.698,Tonnes/Hectare
152923,2007-2008,Bihar,10,Purnia,214,Urad,203.0,Pulses,Kharif,266.0,Hectare,214.0,Tonnes,0.805,Tonnes/Hectare
133568,2005-2006,Uttar Pradesh,9,Varanasi,187,Bajra,103.0,Cereals,Kharif,4008.0,Hectare,5337.0,Tonnes,1.332,Tonnes/Hectare
133569,2005-2006,Uttar Pradesh,9,Varanasi,187,Barley,107.0,Cereals,Rabi,581.0,Hectare,984.0,Tonnes,1.694,Tonnes/Hectare
133570,2005-2006,Uttar Pradesh,9,Varanasi,187,Coriander,509.0,Spices,Whole Year,24.0,Hectare,14.0,Tonnes,0.583,Tonnes/Hectare
133571,2005-2006,Uttar Pradesh,9,Varanasi,187,Dry Chillies,502.0,Spices,Whole Year,291.0,Hectare,266.0,Tonnes,0.914,Tonnes/Hectare
133572,2005-2006,Uttar Pradesh,9,Varanasi,187,Garlic,508.0,Spices,Whole Year,2.0,Hectare,9.0,Tonnes,4.5,Tonnes/Hectare
133573,2005-2006,Uttar Pradesh,9,Varanasi,187,Gram,201.0,Pulses,Rabi,2722.0,Hectare,2514.0,Tonnes,0.924,Tonnes/Hectare
133574,2005-2006,Uttar Pradesh,9,Varanasi,187,Guar Seed,727.0,Vegetable,Whole Year,52.0,Hectare,42.0,Tonnes,0.808,Tonnes/Hectare
133575,2005-2006,Uttar Pradesh,9,Varanasi,187,Jowar,102.0,Cereals,Kharif,2250.0,Hectare,3259.0,Tonnes,1.448,Tonnes/Hectare
133576,2005-2006,Uttar Pradesh,9,Varanasi,187,Linseed,1005.0,Oilseeds,Rabi,7.0,Hectare,3.0,Tonnes,0.429,Tonnes/Hectare
133577,2005-2006,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Kharif,3147.0,Hectare,4598.0,Tonnes,1.461,Tonnes/Hectare
133578,2005-2006,Uttar Pradesh,9,Varanasi,187,Onion,708.0,Vegetable,Whole Year,199.0,Hectare,2560.0,Tonnes,12.864,Tonnes/Hectare
133579,2005-2006,Uttar Pradesh,9,Varanasi,187,Potato,701.0,Vegetable,Rabi,3347.0,Hectare,72481.0,Tonnes,21.656,Tonnes/Hectare
133580,2005-2006,Uttar Pradesh,9,Varanasi,187,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,543.0,Hectare,628.0,Tonnes,1.157,Tonnes/Hectare
133581,2005-2006,Uttar Pradesh,9,Varanasi,187,Rice,101.0,Cereals,Kharif,47369.0,Hectare,72048.0,Tonnes,1.521,Tonnes/Hectare
133582,2005-2006,Uttar Pradesh,9,Varanasi,187,Sannhamp,1104.0,Fiber Crops,Kharif,653.0,Hectare,225.0,Tonnes,0.345,Tonnes/Hectare
133583,2005-2006,Uttar Pradesh,9,Varanasi,187,Sesamum,1003.0,Oilseeds,Kharif,96.0,Hectare,17.0,Tonnes,0.177,Tonnes/Hectare
133584,2005-2006,Uttar Pradesh,9,Varanasi,187,Sugarcane,401.0,Sugar,Kharif,5362.0,Hectare,236293.0,Tonnes,44.068,Tonnes/Hectare
133585,2005-2006,Uttar Pradesh,9,Varanasi,187,Sunflower,1007.0,Oilseeds,Summer,19.0,Hectare,24.0,Tonnes,1.263,Tonnes/Hectare
133586,2005-2006,Uttar Pradesh,9,Varanasi,187,Sweet Potato,703.0,Vegetable,Whole Year,10.0,Hectare,131.0,Tonnes,13.1,Tonnes/Hectare
133587,2005-2006,Uttar Pradesh,9,Varanasi,187,Wheat,106.0,Cereals,Rabi,69323.0,Hectare,148663.0,Tonnes,2.144,Tonnes/Hectare
310304,2016-2017,Bihar,10,Purnia,214,Urad,203.0,Pulses,Kharif,5.0,Hectare,5.0,Tonnes,1.0,Tonnes/Hectare
136812,2006-2007,Bihar,10,Purnia,214,Arhar/Tur,202.0,Pulses,Kharif,64.0,Hectare,79.0,Tonnes,1.234,Tonnes/Hectare
136813,2006-2007,Bihar,10,Purnia,214,Barley,107.0,Cereals,Rabi,18.0,Hectare,19.0,Tonnes,1.056,Tonnes/Hectare
136814,2006-2007,Bihar,10,Purnia,214,Gram,201.0,Pulses,Rabi,350.0,Hectare,333.0,Tonnes,0.951,Tonnes/Hectare
136815,2006-2007,Bihar,10,Purnia,214,Jute,1102.0,Fiber Crops,Kharif,26897.0,Hectare,225337.0,Tonnes,8.378,Tonnes/Hectare
136816,2006-2007,Bihar,10,Purnia,214,Khesari,521.0,Spices,Rabi,1139.0,Hectare,641.0,Tonnes,0.563,Tonnes/Hectare
136817,2006-2007,Bihar,10,Purnia,214,Linseed,1005.0,Oilseeds,Rabi,1020.0,Hectare,866.0,Tonnes,0.849,Tonnes/Hectare
136818,2006-2007,Bihar,10,Purnia,214,Maize,104.0,Cereals,Kharif,13795.0,Hectare,38097.0,Tonnes,2.762,Tonnes/Hectare
136819,2006-2007,Bihar,10,Purnia,214,Maize,104.0,Cereals,Rabi,11399.0,Hectare,25750.0,Tonnes,2.259,Tonnes/Hectare
136820,2006-2007,Bihar,10,Purnia,214,Maize,104.0,Cereals,Summer,17774.0,Hectare,86824.0,Tonnes,4.885,Tonnes/Hectare
136821,2006-2007,Bihar,10,Purnia,214,Maize,104.0,Cereals,Total,42968.0,Hectare,150671.0,Tonnes,3.507,Tonnes/Hectare
136822,2006-2007,Bihar,10,Purnia,214,Masoor,205.0,Pulses,Rabi,1942.0,Hectare,1138.0,Tonnes,0.586,Tonnes/Hectare
136823,2006-2007,Bihar,10,Purnia,214,Mesta,1103.0,Fiber Crops,Kharif,3314.0,Hectare,21872.0,Tonnes,6.6,Tonnes/Hectare
136824,2006-2007,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Kharif,575.0,Hectare,283.0,Tonnes,0.492,Tonnes/Hectare
136825,2006-2007,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Summer,9717.0,Hectare,3372.0,Tonnes,0.347,Tonnes/Hectare
136826,2006-2007,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Total,10292.0,Hectare,3655.0,Tonnes,0.355,Tonnes/Hectare
136827,2006-2007,Bihar,10,Purnia,214,Peas & Beans (Pulses),213.0,Pulses,Rabi,475.0,Hectare,442.0,Tonnes,0.931,Tonnes/Hectare
136828,2006-2007,Bihar,10,Purnia,214,Ragi,105.0,Cereals,Kharif,53.0,Hectare,32.0,Tonnes,0.604,Tonnes/Hectare
136829,2006-2007,Bihar,10,Purnia,214,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,3146.0,Hectare,3234.0,Tonnes,1.028,Tonnes/Hectare
136830,2006-2007,Bihar,10,Purnia,214,Rice,101.0,Cereals,Autumn,15085.0,Hectare,11359.0,Tonnes,0.753,Tonnes/Hectare
136831,2006-2007,Bihar,10,Purnia,214,Rice,101.0,Cereals,Summer,20552.0,Hectare,36418.0,Tonnes,1.772,Tonnes/Hectare
136832,2006-2007,Bihar,10,Purnia,214,Rice,101.0,Cereals,Total,123851.0,Hectare,118237.0,Tonnes,0.955,Tonnes/Hectare
136833,2006-2007,Bihar,10,Purnia,214,Rice,101.0,Cereals,Winter,88214.0,Hectare,70460.0,Tonnes,0.799,Tonnes/Hectare
136834,2006-2007,Bihar,10,Purnia,214,Sesamum,1003.0,Oilseeds,Kharif,7.0,Hectare,5.0,Tonnes,0.714,Tonnes/Hectare
136835,2006-2007,Bihar,10,Purnia,214,Sunflower,1007.0,Oilseeds,Rabi,5112.0,Hectare,6894.0,Tonnes,1.349,Tonnes/Hectare
